  BTCUSD_Yr1  ,  BTCUSD_Yr2  ,  BTCUSD_Yr3  ,  BTCUSD_Yr4  ,  BTCUSD_Yr5  ,  HashPrice_Yr1  ,  HashPrice_Yr2  ,  HashPrice_Yr3  ,  HashPrice_Yr4  ,  HashPrice_Yr5  
"218,391","251,810","434,360","893,883","452,387",74,23,45,19,44
"146,497","229,463","413,534","904,411","457,369",71,32,62,24,32
"105,896","196,843","617,260","487,293","530,917",45,45,25,24,78
"119,540","81,054","524,380","910,445","613,710",42,36,16,24,60
"136,737","354,615","629,628","562,999","600,733",64,23,41,25,49
"118,659","195,494","520,111","479,532","603,288",15,77,36,24,31
"131,283","327,657","380,840","952,003","595,619",58,37,22,26,43
"175,426","222,266","450,653","843,686","683,799",4,48,23,31,57
"96,280","271,292","546,069","614,653","573,257",56,50,24,24,42
"122,231","180,579","593,123","986,225","1,058,139",78,23,45,32,50
"132,711","233,358","451,862","642,201","484,832",43,54,36,20,62
"137,301","301,023","406,530","466,736","772,542",100,38,30,19,65
"193,496","108,854","511,486","777,445","719,747",67,39,34,27,62
"80,381","366,353","251,082","753,770","398,980",76,16,32,25,62
"81,191","364,380","607,599","898,483","376,433",48,49,32,22,72
"253,543","332,851","682,740","1,007,251","993,624",55,40,39,22,45
"97,585","384,695","420,794","816,579","770,264",120,28,31,18,68
"225,886","294,960","506,918","835,360","631,888",100,17,34,7,63
"78,957","208,482","401,738","205,951","571,922",85,74,36,20,54
"167,072","210,222","346,411","598,682","943,823",119,47,16,22,35
"184,584","224,171","435,990","1,122,990","678,708",107,59,34,22,74
"153,934","336,440","418,248","389,321","756,424",129,30,35,22,9
"108,831","202,965","257,659","352,959","743,230",99,52,36,27,40
"95,598","318,019","617,880","965,950","434,317",20,51,25,20,51
"109,005","262,045","629,502","715,576","526,153",68,32,31,28,84
"144,083","379,059","586,027","769,105","487,439",46,33,42,9,44
"106,525","266,442","383,219","793,936","780,718",61,44,37,21,68
"67,120","195,693","554,406","536,848","496,786",32,43,32,22,76
"196,051","212,347","547,804","1,068,576","731,255",94,45,43,20,72
"137,035","382,529","431,904","849,969","541,211",75,28,25,3,50
"133,620","325,319","398,109","813,604","658,951",71,47,23,19,59
"118,854","286,906","175,017","800,571","315,202",82,37,57,16,31
"110,450","374,993","423,033","972,837","589,523",75,47,23,15,59
"127,576","204,510","299,488","578,796","376,838",92,46,39,23,56
"199,624","193,848","557,515","583,491","399,382",82,45,24,9,78
"145,044","135,230","514,959","673,050","483,526",55,22,21,23,24
"153,971","199,294","536,406","693,574","619,288",99,47,60,29,32
"194,266","166,559","524,640","1,036,132","491,390",78,23,51,23,77
"142,076","176,353","352,024","1,062,483","554,773",48,31,59,23,52
"142,797","330,161","636,169","489,922","482,048",69,34,30,26,39
"136,513","228,506","572,670","754,525","653,133",53,39,35,15,48
"217,492","316,359","539,040","753,186","264,291",85,15,28,23,47
"212,682","236,593","468,574","643,931","635,476",84,37,44,17,43
"81,882","383,089","817,467","653,254","485,808",84,34,29,0,14
"132,761","269,737","584,751","350,828","607,509",69,47,12,26,66
"131,028","337,028","568,596","691,370","599,895",66,31,36,39,26
"101,995","233,240","824,060","520,730","756,339",56,28,9,22,65
"235,190","204,571","562,596","710,641","431,769",75,28,30,37,97
"184,312","410,879","652,663","1,036,246","730,975",56,39,35,12,54
"184,370","192,176","644,214","874,856","629,495",29,41,30,20,45
"177,001","410,588","345,407","760,408","772,047",86,24,26,29,54
"161,759","287,700","536,833","544,205","511,490",75,26,51,20,34
"191,460","323,734","388,961","668,314","809,001",64,29,39,13,53
"190,682","246,173","472,898","822,773","633,307",87,49,14,24,51
"153,698","333,402","277,664","822,426","860,173",36,48,32,28,49
"128,570","261,989","253,899","760,799","324,386",88,34,41,24,68
"166,944","283,347","607,903","647,076","344,927",82,36,42,29,95
"89,722","231,712","271,641","736,062","467,927",77,40,29,10,45
"177,119","286,313","577,312","221,953","820,944",64,21,30,23,70
"129,660","151,591","205,646","963,239","808,707",48,32,23,26,27
"147,574","167,384","290,127","563,277","825,111",59,51,50,15,37
"147,978","412,188","567,041","682,162","641,593",39,29,42,18,55
"195,755","268,150","459,026","863,798","715,894",57,16,59,28,37
"79,424","381,593","392,380","788,567","666,925",113,22,35,43,70
"85,245","341,139","406,477","693,741","856,451",96,49,24,6,72
"131,719","262,938","449,775","564,158","594,306",46,7,44,17,75
"182,010","219,412","384,953","493,706","286,271",50,49,50,22,67
"211,578","314,705","449,896","386,211","641,006",61,11,23,18,75
"95,332","250,599","422,411","756,644","1,023,783",63,18,47,24,65
"10,220","228,111","546,004","546,256","839,841",95,25,31,30,22
"144,063","228,517","414,291","826,578","351,909",74,45,19,25,65
"213,359","341,873","630,529","932,139","382,381",82,50,21,17,37
"238,164","319,371","461,382","452,869","458,922",65,23,37,27,20
"130,264","239,013","277,478","1,022,520","442,383",60,28,32,17,21
"160,020","190,869","520,946","853,723","841,308",50,44,34,32,67
"200,963","140,420","343,576","788,956","743,761",66,34,19,23,42
"156,053","396,795","506,952","779,852","252,436",45,20,44,28,52
"194,577","350,179","445,447","332,774","421,432",65,40,38,37,54
"239,822","225,949","439,205","1,036,437","714,963",72,31,17,16,34
"150,640","220,474","744,451","831,781","617,189",86,34,30,15,51
"209,468","276,167","434,707","867,280","646,356",54,26,32,24,54
"136,464","256,052","512,616","778,388","484,702",66,41,42,19,19
"155,188","129,593","424,610","909,091","471,700",72,15,37,13,60
"146,679","418,311","415,080","999,922","630,476",53,43,28,17,52
"215,212","179,448","284,072","884,056","251,393",80,34,45,29,41
"53,459","344,333","492,504","894,946","888,719",88,42,39,18,9
"189,751","218,487","873,222","1,079,951","676,832",101,34,46,32,56
"96,467","357,113","649,539","710,082","568,093",110,35,36,26,59
"231,360","295,478","459,944","-14,862","678,994",54,39,39,28,68
"272,760","275,610","396,772","1,096,039","588,705",97,36,8,26,35
"162,934","266,264","469,578","685,730","751,818",68,34,26,22,25
"147,729","375,528","600,463","643,526","517,373",60,31,24,22,63
"218,086","330,029","321,201","588,783","906,446",97,18,31,22,45
"205,578","276,843","555,246","768,992","859,509",57,66,38,20,45
"278,274","362,904","310,414","484,712","563,195",53,33,36,18,68
"196,832","405,374","514,944","832,546","594,713",46,32,19,12,52
"133,115","231,630","365,522","817,692","839,916",36,51,26,33,45
"158,843","232,894","537,792","705,127","557,590",98,65,15,33,76
"139,835","336,043","507,586","944,338","767,936",43,32,33,28,39
"120,497","309,129","349,576","997,107","642,499",32,30,-1,10,53
"129,108","268,254","422,839","235,755","977,298",69,44,47,14,55
"155,488","242,887","398,514","546,699","985,480",54,37,22,21,26
"131,302","351,884","392,386","945,109","340,064",16,6,29,22,46
"188,403","276,482","431,477","1,079,585","353,118",60,22,3,23,54
"197,606","224,142","189,326","667,651","480,500",80,14,20,19,53
"145,201","259,034","405,581","366,282","697,234",84,33,28,27,89
"178,779","344,284","509,018","980,574","730,837",30,39,32,24,30
"131,648","344,627","506,656","469,023","607,351",65,42,19,21,63
"150,936","419,235","196,384","845,230","757,968",81,40,49,22,55
"108,797","332,104","593,474","692,093","389,263",65,45,27,17,16
"141,993","360,219","625,401","998,376","318,235",82,57,34,13,63
"82,265","251,918","496,357","676,896","609,776",35,39,52,20,26
"88,299","43,666","616,034","631,256","704,793",73,44,32,26,45
"145,434","482,540","460,004","1,360,833","519,740",40,27,58,29,47
"219,830","84,077","486,063","685,408","502,683",84,42,28,18,33
"214,023","232,289","286,722","697,534","446,726",95,45,20,19,55
"194,828","451,859","659,853","613,307","512,882",18,36,25,24,32
"84,850","309,392","423,139","1,198,645","629,445",76,52,36,10,62
"154,629","306,503","536,466","612,895","1,127,451",39,49,58,26,35
"150,414","252,556","486,096","1,127,506","502,748",9,27,40,23,67
"191,550","301,631","418,231","959,479","690,011",77,47,41,17,49
"234,635","322,064","466,984","659,193","631,325",64,61,31,12,51
"124,476","321,784","452,351","768,257","184,237",85,39,21,23,53
"247,821","304,191","566,514","1,037,779","1,114,948",48,27,53,16,40
"49,082","269,602","380,172","365,969","997,648",87,21,28,30,29
"130,106","111,901","549,250","910,167","820,007",31,49,12,14,38
"188,368","301,881","406,842","498,873","804,826",44,32,26,23,40
"93,560","119,960","374,293","817,536","757,462",146,44,37,19,48
"179,777","155,909","436,370","1,575,132","648,059",71,52,38,21,35
"147,243","114,224","469,107","863,389","560,829",126,7,19,25,63
"150,162","135,891","289,965","814,871","570,897",69,28,24,7,12
"167,219","198,151","302,716","670,982","526,376",72,23,31,20,47
"156,776","337,293","502,583","809,325","708,884",38,18,46,29,102
"96,202","165,631","387,577","798,276","329,369",74,27,16,19,46
"183,912","334,340","386,043","430,791","294,746",68,19,31,17,61
"117,074","323,714","417,555","968,145","770,405",58,40,26,26,77
"184,027","328,912","283,413","941,227","754,313",73,49,16,18,58
"153,500","164,903","493,898","700,101","845,450",66,45,34,37,26
"267,297","328,492","502,495","1,105,235","1,086,870",60,23,38,17,36
"140,049","316,642","473,989","547,518","471,258",80,33,54,19,47
"177,497","313,843","390,569","810,819","463,629",66,68,26,21,69
"214,174","340,600","599,005","743,640","1,021,949",57,37,42,19,70
"165,925","268,791","357,761","1,305,510","717,360",45,53,26,14,50
"114,239","338,111","326,314","420,699","489,949",47,21,33,5,50
"130,263","188,250","386,722","527,720","697,269",46,53,50,22,33
"133,764","349,466","585,576","1,148,535","424,074",79,15,46,24,34
"142,157","275,125","420,682","633,620","624,203",50,37,24,35,33
"171,847","310,423","242,570","555,495","561,633",88,44,26,15,44
"103,721","232,392","519,581","574,055","292,470",55,60,37,15,60
"66,964","193,076","463,132","533,045","1,120,356",73,48,31,19,48
"141,172","306,747","473,676","1,096,984","660,696",102,31,30,11,43
"112,886","391,408","507,472","996,639","780,409",56,16,40,20,49
"160,763","227,177","688,352","1,010,058","1,031,873",104,26,16,23,68
"187,134","251,032","600,247","608,415","391,597",26,17,15,20,72
"172,357","280,071","429,232","556,963","338,453",80,34,42,18,58
"173,092","352,326","187,753","500,243","662,364",79,53,33,20,59
"206,814","557,394","236,444","653,088","587,451",85,37,36,24,75
"72,532","268,057","277,488","796,768","876,334",77,30,13,23,50
"211,981","360,921","271,358","764,213","563,743",98,34,39,23,33
"163,705","231,362","293,813","858,420","721,650",59,37,34,26,28
"116,253","184,416","300,363","1,192,815","382,875",69,22,32,18,52
"154,813","336,341","478,473","464,226","519,891",75,45,30,27,63
"164,380","341,365","297,370","946,294","482,853",88,56,30,30,58
"251,880","221,373","449,343","645,969","529,411",48,63,42,12,88
"212,919","140,930","439,370","746,522","606,654",76,67,29,20,57
"232,689","117,411","432,530","621,054","585,488",55,52,32,26,56
"208,140","120,631","464,735","639,546","465,475",64,52,42,40,32
"233,611","294,176","378,571","1,078,130","904,031",71,5,36,24,42
"210,259","256,605","582,415","1,345,131","359,060",68,50,33,14,42
"92,037","298,588","22,077","909,287","259,782",40,38,42,18,49
"179,972","344,132","439,857","385,445","546,634",45,42,32,24,24
"137,397","427,843","565,852","751,697","782,424",74,21,23,11,30
"174,276","277,301","743,941","1,000,527","804,693",69,41,41,14,43
"227,935","199,662","456,947","320,868","356,236",36,65,39,19,33
"174,503","315,857","405,107","591,354","654,181",55,38,29,16,79
"131,274","164,503","366,106","981,554","676,057",89,47,34,22,48
"154,726","299,743","320,387","884,062","562,414",58,33,32,33,14
"217,952","243,911","466,051","1,069,216","540,167",66,48,44,12,63
"163,051","440,461","446,266","661,164","636,176",66,36,19,23,17
"114,797","351,594","455,521","505,221","926,111",36,39,43,14,44
"44,818","247,122","373,375","668,710","695,834",23,18,1,27,12
"119,238","248,570","618,261","940,639","781,788",52,50,27,20,17
"214,212","210,829","676,498","481,109","414,779",19,32,55,19,38
"150,210","296,760","157,033","348,459","534,654",134,41,27,15,48
"43,399","269,471","326,542","480,470","513,057",23,26,21,22,88
"109,936","253,247","187,628","773,121","797,523",48,38,39,10,61
"166,457","276,512","268,720","715,159","595,925",37,55,40,14,29
"194,297","337,708","548,726","1,060,599","579,023",72,45,31,16,78
"135,978","362,220","587,789","540,664","453,905",63,29,33,32,53
"265,094","354,503","617,441","787,437","742,781",86,32,15,28,38
"94,987","376,063","674,486","425,062","713,318",69,42,40,14,68
"154,690","432,367","709,931","797,301","846,052",96,19,29,22,23
"158,671","106,047","521,854","1,010,201","676,998",68,38,43,24,18
"234,764","204,976","650,421","816,415","733,660",54,46,10,23,31
"113,848","229,306","437,332","586,553","672,720",83,35,40,21,66
"217,118","550,194","436,950","796,152","311,646",41,50,14,6,71
"87,372","271,839","632,479","599,743","493,667",27,40,19,30,68
"121,353","212,766","372,492","390,763","676,156",79,55,23,24,46
"109,327","313,650","206,982","1,095,078","974,123",64,22,27,27,30
"93,587","251,477","345,242","451,859","542,901",70,22,31,25,26
"140,517","266,316","406,016","1,084,275","343,795",82,36,16,22,74
"179,568","77,037","622,432","826,025","525,240",78,40,25,17,42
"109,386","215,869","811,992","405,298","778,588",52,21,46,10,61
"135,888","206,144","475,667","774,182","580,667",90,19,15,20,56
"259,180","303,404","360,936","681,193","903,818",40,49,52,15,59
"76,313","233,948","500,025","875,002","436,400",81,31,42,17,40
"160,919","220,438","594,662","546,277","-7,051",54,26,19,25,29
"183,071","335,499","459,774","1,032,603","410,766",64,36,44,23,26
"172,348","139,589","475,485","475,845","252,949",55,44,46,29,48
"279,916","315,450","412,150","670,238","634,629",97,44,59,30,82
"95,360","217,690","694,301","356,950","797,332",61,63,29,33,59
"254,600","340,928","443,766","1,177,645","641,085",31,38,43,22,55
"178,323","253,820","633,120","1,022,631","681,738",93,25,32,19,54
"185,722","373,408","362,659","714,810","629,468",85,52,36,23,63
"126,723","356,428","476,136","630,376","607,663",71,30,-2,28,48
"129,762","300,325","513,550","1,329,236","596,960",98,35,26,34,19
"233,293","422,499","634,230","849,016","329,703",88,48,25,27,49
"116,191","67,855","551,303","897,899","603,620",52,42,40,24,53
"186,400","368,256","424,491","-44,359","628,735",56,23,33,25,62
"141,918","131,676","258,609","1,116,724","494,067",82,43,14,16,50
"99,585","296,794","413,235","823,137","531,944",77,16,35,21,64
"69,272","107,520","620,559","646,402","658,807",79,48,51,13,51
"168,360","266,437","570,088","834,540","499,648",82,29,28,10,36
"169,357","109,406","355,072","691,442","176,927",66,27,21,36,73
"196,540","254,108","329,689","846,094","603,524",63,36,32,13,52
"142,955","350,787","639,983","385,887","861,607",104,51,27,33,46
"138,004","232,278","447,133","947,377","485,784",47,55,28,37,42
"143,433","93,916","744,625","926,982","541,088",57,36,47,20,75
"77,566","247,269","303,509","762,482","725,904",95,50,36,12,32
"109,380","393,550","849,858","801,142","575,150",30,35,43,25,34
"172,152","336,839","269,722","623,247","773,858",71,38,29,21,42
"64,583","189,673","386,311","800,930","371,164",88,26,8,21,65
"239,859","304,904","390,780","450,944","412,356",106,51,38,19,74
"172,460","271,221","768,666","803,241","715,407",88,29,40,21,60
"127,601","200,229","339,771","727,051","745,175",90,55,65,16,58
"81,263","91,230","378,219","1,490,103","984,454",87,23,42,22,48
"201,453","319,828","368,694","446,469","771,470",73,37,30,23,65
"79,390","178,338","237,608","779,995","399,685",53,54,47,18,44
"263,765","315,717","461,465","483,780","884,338",58,30,53,28,45
"247,523","386,744","145,878","830,850","676,092",73,22,33,19,45
"136,730","325,784","294,277","799,584","421,929",79,36,28,29,53
"244,093","202,832","284,101","488,818","409,302",56,29,19,33,44
"150,868","272,375","488,657","612,007","710,188",62,48,41,23,53
"162,895","207,266","603,793","948,833","915,386",105,6,38,17,63
"178,377","381,532","325,864","677,903","490,554",32,53,46,24,52
"146,253","305,318","615,188","1,082,439","548,549",64,46,41,18,20
"122,171","212,639","769,918","297,017","618,673",80,24,20,16,46
"193,526","269,181","288,901","757,194","583,759",102,47,15,33,35
"265,806","226,227","614,571","503,112","614,554",25,52,35,22,63
